delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,trials.textbox.text,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,30,6,2,space,0.07065030001103878,None,130,[0.041666666666666664],[-0.29],[1],[0],[0],[2.6551613999909023],1,[2.6367715999949723],[2.636776399987866],2,6,30,3,179.15726670000004,,179.14436959999148,179.15726670000004,179.25787629999104,180.15738189998956,180.15738189998956,180.24371369999426,space,0.07065030001103878,None,180.24417299999914,180.3571131666579,180.67364229999657,180.65470299999288,180.65503779999563,180.67364229999657,180.67364229999657,0.00034160001087002456,180.67364229999657,183.31100109999534,130,[0.041666666666666664],[-0.29],[1],[0],[0],[2.6551613999909023],1,[2.6367715999949723],[2.636776399987866],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,31,7,2,space,0.3846981999959098,None,400,[0.041666666666666664],[-0.29],[1],[0],[0],[2.369868599998881],1,[2.352274699995178],[2.352279200000339],2,7,31,7,183.32435709999118,,183.31143499999598,183.32435709999118,183.42420009999478,184.32387029999518,184.32387029999518,184.71059369998693,space,0.3846981999959098,None,184.7110554999963,185.1240424666651,185.4407966999861,185.42267179999908,185.4230142999877,185.4407966999861,185.4407966999861,0.000345499996910803,185.4407966999861,187.79364709999936,400,[0.041666666666666664],[-0.29],[1],[0],[0],[2.369868599998881],1,[2.352274699995178],[2.352279200000339],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,32,8,2,space,0.21455889999924693,None,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.4498323000007076],1,[2.436707499990007],[2.4367120999959297],2,8,32,4,187.80759329999273,,187.79408559999138,187.80759329999273,187.90812309998728,188.80744589999085,188.80744589999085,189.0266808999877,space,0.21455889999924693,None,189.0271836999891,189.44052536666666,189.75682649998635,189.7428605999885,189.74341069998627,189.75682649998635,189.75682649998635,0.0005704999930458143,189.75682649998635,192.194201899998,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.4498323000007076],1,[2.436707499990007],[2.4367120999959297],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,33,9,2,space,0.25608330000250135,None,300,[0.041666666666666664],[-0.29],[1],[0],[0],[2.3687221000000136],1,[2.3532266999973217],[2.353231399989454],2,9,33,10,192.2071336999943,,192.19441399999778,192.2071336999943,192.30741329999,193.2078882999922,193.2078882999922,193.47691909999412,space,0.25608330000250135,None,193.4773722999962,193.8909082666544,194.20660169998882,194.19055159999698,194.19089779999922,194.20660169998882,194.20660169998882,0.00035349999961908907,194.20660169998882,196.56040129999747,300,[0.041666666666666664],[-0.29],[1],[0],[0],[2.3687221000000136],1,[2.3532266999973217],[2.353231399989454],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,34,10,2,space,0.49127430000226013,None,700,[0.041666666666666664],[-0.29],[1],[0],[0],[2.735369499991066],1,[2.720567900003516],[2.720573200000217],2,10,34,2,196.5741866999888,,196.56062289999682,196.5741866999888,196.67440729998634,197.57390059999307,197.57390059999307,198.07682079999358,space,0.49127430000226013,None,198.0772852999944,198.79054106666106,199.10680319998937,199.09108219998598,199.09160669999255,199.10680319998937,199.10680319998937,0.0005410999874584377,199.10680319998937,201.82784719999472,700,[0.041666666666666664],[-0.29],[1],[0],[0],[2.735369499991066],1,[2.720567900003516],[2.720573200000217],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,35,11,2,space,0.23820039999554865,None,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.214194599990151],1,[2.20230960000481],[2.202313999994658],2,11,35,8,201.84039969999867,,201.8280800999928,201.84039969999867,201.9406328999903,202.84040009998716,202.84040009998716,203.09378369999467,space,0.23820039999554865,None,203.09422279999126,203.80702056666294,204.12335129998974,204.1109604999947,204.11127169999236,204.12335129998974,204.12335129998974,0.00031800000579096377,204.12335129998974,206.3262476999953,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.214194599990151],1,[2.20230960000481],[2.202313999994658],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,36,0,3,space,0.36622569999599364,None,160,[0.041666666666666664],[-0.29],[1],[0],[0],[3.1051556000020355],1,[3.0875495000072988],[3.0875539999979082],3,0,36,9,206.34093479999865,,206.32666799999424,206.34093479999865,206.4409430999949,207.34060989999853,207.34060989999853,207.71068929998728,space,0.36622569999599364,None,207.71119639999233,207.82381746666604,208.1398785999918,208.1214975999901,208.1220037999883,208.1398785999918,208.1398785999918,0.0005243999912636355,208.1398785999918,211.22796689999814,160,[0.041666666666666664],[-0.29],[1],[0],[0],[3.1051556000020355],1,[3.0875495000072988],[3.0875539999979082],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,37,1,3,space,0.31944730000395793,None,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.880127700002049],1,[2.8689517000020714],[2.868956199992681],3,1,37,4,211.2403229999909,,211.2282189999969,211.2403229999909,211.34056399999827,212.24040769999556,212.24040769999556,212.57642269998905,space,0.31944730000395793,None,212.5769053999975,212.99054666665714,213.3066405999998,213.2947223999945,213.29517519999354,213.3066405999998,213.3066405999998,0.00046689998998772353,213.3066405999998,216.17612169998756,500,[0.041666666666666664],[-0.29],[1],[0],[0],[2.880127700002049],1,[2.8689517000020714],[2.868956199992681],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,38,2,3,space,155.79425629999605,None,800,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.4637230999942403],1,[2.45299389999127],[2.452998499997193],3,2,38,8,216.1904327999946,,216.17634079999698,216.1904327999946,216.2913378999947,217.19040219999442,217.19040219999442,372.9913525999873,space,155.79425629999605,None,372.99205529999745,373.704614766659,374.0206277999969,374.009029199995,374.0095810999919,374.0206277999969,374.0206277999969,0.0005711999983759597,374.0206277999969,376.47416919999523,800,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.4637230999942403],1,[2.45299389999127],[2.452998499997193],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,39,3,3,space,0.19995929999276996,None,600,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.321009100007359],1,[2.30328439999721],[2.3032891000038944],3,3,39,11,376.48785869999847,,376.474544599987,376.48785869999847,376.5884700999886,377.4884100999916,377.4884100999916,377.69073479999497,space,0.19995929999276996,None,377.6912348999904,378.40480716666593,378.7206499999884,378.7023571999889,378.7027081999986,378.7206499999884,378.7206499999884,0.000367600005120039,378.7206499999884,381.0245611999999,600,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.321009100007359],1,[2.30328439999721],[2.3032891000038944],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,40,4,3,space,0.03397449999465607,None,900,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[1.93603469998925],1,[1.919687800007523],[1.919697699995595],3,4,40,2,381.03761519999534,,381.0247756999888,381.03761519999534,381.13740359999065,382.0381703999883,382.0381703999883,382.07428199998685,space,0.03397449999465607,None,382.0747152999975,382.7882531666585,383.103973099991,383.0868236999959,383.0873159999901,383.103973099991,383.103973099991,0.0004859000036958605,383.103973099991,385.0244823999965,900,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[1.93603469998925],1,[1.919687800007523],[1.919697699995595],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,41,5,3,space,0.12215299998933915,None,400,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.5878531000053044],1,[2.569576699999743],[2.569581099989591],3,5,41,6,385.0384428999969,,385.0249281999859,385.0384428999969,385.13805079998565,386.03804009998566,386.03804009998566,386.1736518999969,space,0.12215299998933915,None,386.1743325999996,386.28779556666655,386.60381519999646,386.58498379999946,386.5853320999886,386.60381519999646,386.60381519999646,0.0003546999942045659,386.60381519999646,389.17398349998984,400,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.5878531000053044],1,[2.569576699999743],[2.569581099989591],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,42,6,3,space,0.06133159999444615,None,500,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.020727800001623],1,[2.0037441999884322],[2.0037532999995165],3,6,42,1,389.1879503999953,,389.17420299998776,389.1879503999953,389.2873355999909,390.18738589998975,390.18738589998975,390.25814209999226,space,0.06133159999444615,None,390.258582399998,390.67126906666476,390.9870252999972,390.96921729999303,390.96968469998683,390.9870252999972,390.9870252999972,0.0004788000078406185,390.9870252999972,392.9915961999941,500,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.020727800001623],1,[2.0037441999884322],[2.0037532999995165],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,43,7,3,space,0.5186046000017086,None,900,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.405791800003499],1,[2.3869272000010824],[2.3869317000062438],3,7,43,5,393.0044110999879,,392.9918114999891,393.0044110999879,393.1043820999912,394.004126099986,394.004126099986,394.52405489998637,space,0.5186046000017086,None,394.5249033,395.238028766664,395.5537972999882,395.534413699992,395.53473489999305,395.5537972999882,395.5537972999882,0.0003271000023232773,395.5537972999882,397.9413121999969,900,[0.07666666666666666],[-0.2683333333333333],[1],[0],[0],[2.405791800003499],1,[2.3869272000010824],[2.3869317000062438],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,44,8,3,space,0.3466288000054192,None,130,[0.04833333333333333],[-0.3516666666666667],[1],[0],[0],[2.479657200005022],0,,,3,8,44,3,397.9542747999949,,397.94153409999853,397.9542747999949,398.0548005999881,398.9541496999882,398.9541496999882,399.307473199995,space,0.3466288000054192,None,399.3079368999897,399.4208427666638,399.7373962999991,399.7263336999895,399.7268108999997,399.7373962999991,399.7373962999991,0.000487299999804236,399.7373962999991,402.2074753999914,130,[0.04833333333333333],[-0.3516666666666667],[1],[0],[0],[2.479657200005022],0,,,01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,45,9,3,space,0.1582726999913575,None,400,[-0.005],[-0.26],[1],[0],[0],[2.5712032000010367],1,[2.5525930000003427],[2.5526026000006823],3,9,45,0,402.2207958999934,,402.20782269998745,402.2207958999934,402.32096859999,403.22116769998684,403.22116769998684,403.3908902999974,space,0.1582726999913575,None,403.3914175999962,403.5040403666537,403.82051109999884,403.8010704999906,403.80154659999243,403.82051109999884,403.82051109999884,0.0004894000012427568,403.82051109999884,406.37384829999064,400,[-0.005],[-0.26],[1],[0],[0],[2.5712032000010367],1,[2.5525930000003427],[2.5526026000006823],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,46,10,3,space,0.3645438999956241,None,800,[0.04],[-0.30666666666666664],[1],[0],[0],[2.232590600004187],1,[2.2190306999982568],[2.2190351999888662],3,10,46,10,406.38765389999026,,406.3742593999923,406.38765389999026,406.4880164999922,407.38733359999605,407.38733359999605,407.75709579999966,space,0.3645438999956241,None,407.75771389999136,408.1707842666549,408.4875328999915,408.47326189999876,408.4737757999974,408.4875328999915,408.4875328999915,0.0005112999933771789,408.4875328999915,410.70705749999615,800,[0.04],[-0.30666666666666664],[1],[0],[0],[2.232590600004187],1,[2.2190306999982568],[2.2190351999888662],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,47,11,3,space,0.09776879999844823,None,400,[0.04],[-0.30666666666666664],[1],[0],[0],[2.519621700004791],1,[2.503976899999543],[2.503981700006989],3,11,47,7,410.7210168999882,,410.70728259999305,410.7210168999882,410.82050909999816,411.7209048999939,411.7209048999939,411.823286999992,space,0.09776879999844823,None,411.8237126999884,412.23768176665567,412.55338529999426,412.5372117999941,412.5375520999951,412.55338529999426,412.55338529999426,0.0003480000013951212,412.55338529999426,415.05794799998694,400,[0.04],[-0.30666666666666664],[1],[0],[0],[2.519621700004791],1,[2.503976899999543],[2.503981700006989],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,48,0,4,space,0.12645110000448767,None,300,[0.04],[-0.30666666666666664],[1],[0],[0],[2.2857040999952005],1,[2.270731500000693],[2.270736200007377],4,0,48,1,415.0703910999873,,415.0581611999951,415.0703910999873,415.17055169999367,416.07112459999917,416.07112459999917,416.2075092999876,space,0.12645110000448767,None,416.2082991999923,416.6201145666603,416.9366289999889,416.921102399996,416.92144419999386,416.9366289999889,416.9366289999889,0.0003484999906504527,416.9366289999889,419.20789369998965,300,[0.04],[-0.30666666666666664],[1],[0],[0],[2.2857040999952005],1,[2.270731500000693],[2.270736200007377],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,49,1,4,space,0.5040788000042085,None,130,[0.04],[-0.30666666666666664],[1],[0],[0],[2.468476100009866],1,[2.4537177000020165],[2.4537274000031175],4,1,49,10,419.22078919998603,,419.20811669999966,419.22078919998603,419.32058159999724,420.2205124999891,420.2205124999891,420.74033749999944,space,0.5040788000042085,None,420.7407685999933,421.15381446665947,421.4699547999917,421.4545928999869,421.45489959999395,421.4699547999917,421.4699547999917,0.00031180000223685056,421.4699547999917,423.9243806999875,130,[0.04],[-0.30666666666666664],[1],[0],[0],[2.468476100009866],1,[2.4537177000020165],[2.4537274000031175],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,50,2,4,space,0.941387400001986,None,140,[0.04],[-0.30666666666666664],[1],[0],[0],[2.532090299995616],1,[2.5205366000009235],[2.520546600004309],4,2,50,9,423.93723619999946,,423.9245934999926,423.93723619999946,424.0368801999866,424.93713659999776,424.93713659999776,425.89018529999885,space,0.941387400001986,None,425.8907068999979,426.00383736666504,426.3198972999962,426.307696799995,426.30803199998627,426.3198972999962,426.3198972999962,0.00034339999547228217,426.3198972999962,428.8412288999971,140,[0.04],[-0.30666666666666664],[1],[0],[0],[2.532090299995616],1,[2.5205366000009235],[2.520546600004309],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,51,3,4,space,0.03149239999765996,None,600,[0.04],[-0.30666666666666664],[1],[0],[0],[2.000022000007448],1,[1.9855997999984538],[1.9856043999898247],4,3,51,11,428.85361489999923,,428.8416270999878,428.85361489999923,428.9537061999872,429.85378759999,429.85378759999,429.889992299999,space,0.03149239999765996,None,429.8904901999922,430.60407206665354,430.92011629999615,430.90514959998836,430.9054879999894,430.92011629999615,430.92011629999615,0.0003462000022409484,430.92011629999615,432.90633629998774,600,[0.04],[-0.30666666666666664],[1],[0],[0],[2.000022000007448],1,[1.9855997999984538],[1.9856043999898247],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,52,4,4,space,2.6833328000066103,None,400,[0.04],[-0.30666666666666664],[1],[0],[0],[1.997193100003642],1,[1.9866242999996757],[1.9866292999940924],4,4,52,8,432.9201161999954,,432.90657929998997,432.9201161999954,433.02004959998885,433.9205188999913,433.9205188999913,436.6065731999988,space,2.6833328000066103,None,436.60737009999866,437.32044756666096,437.63642609999806,437.6251285999897,437.62565629999153,437.63642609999806,437.63642609999806,0.0005241000035312027,437.63642609999806,439.62370479998935,400,[0.04],[-0.30666666666666664],[1],[0],[0],[1.997193100003642],1,[1.9866242999996757],[1.9866292999940924],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,53,5,4,space,0.05782849999377504,None,700,[0.04],[-0.30666666666666664],[1],[0],[0],[1.818018399993889],1,[1.802470299997367],[1.802474700001767],4,5,53,2,439.6374027999991,,439.62393119999615,439.6374027999991,439.7367896999931,440.6373658999946,440.6373658999946,440.70676499999536,space,0.05782849999377504,None,440.7071883999888,441.42029096665306,441.737177899995,441.7210836999875,441.721429799989,441.737177899995,441.737177899995,0.00035180000122636557,441.737177899995,443.5402177999931,700,[0.04],[-0.30666666666666664],[1],[0],[0],[1.818018399993889],1,[1.802470299997367],[1.802474700001767],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,54,6,4,space,0.2910552999965148,None,800,[0.04],[-0.30666666666666664],[1],[0],[0],[2.566072300003725],1,[2.552786999993259],[2.5527971999981673],4,6,54,0,443.5538644999906,,443.54045219998807,443.5538644999906,443.65384639998956,444.55371049999667,444.55371049999667,444.8558534999902,space,0.2910552999965148,None,444.8562847999856,444.9702600666535,445.2869791999983,445.27306659999886,445.2734099999943,445.2869791999983,445.2869791999983,0.00035060000664088875,445.2869791999983,447.8404834999965,800,[0.04],[-0.30666666666666664],[1],[0],[0],[2.566072300003725],1,[2.552786999993259],[2.5527971999981673],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,55,7,4,space,0.03880570000910666,None,170,[0.04],[-0.25666666666666665],[1],[0],[0],[3.9133131000126014],1,[3.9026212000026135],[3.9026258000085363],4,7,55,4,447.8541796999925,,447.840695699997,447.8541796999925,447.9532626,448.8538540999871,448.8538540999871,448.90623859998595,space,0.03880570000910666,None,448.90671029999794,449.3198727666643,449.63618139999744,449.6249575999973,449.6252913999924,449.63618139999744,449.63618139999744,0.00034180001239292324,449.63618139999744,453.5392831999925,170,[0.04],[-0.25666666666666665],[1],[0],[0],[3.9133131000126014],1,[3.9026212000026135],[3.9026258000085363],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,56,8,4,space,0.20158680000167806,None,180,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.3352966999955242],1,[2.3186802999989595],[2.3186851000064053],4,8,56,7,453.55314419999195,,453.5395128999953,453.55314419999195,453.6533203999861,454.55295349999506,454.55295349999506,454.75653889999376,space,0.20158680000167806,None,454.7570190999977,455.1707453666643,455.48764569999184,455.47034509999503,455.47075719998975,455.48764569999184,455.48764569999184,0.0004403000057209283,455.48764569999184,457.806846099993,180,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.3352966999955242],1,[2.3186802999989595],[2.3186851000064053],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,57,9,4,space,0.1523320000123931,None,140,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.467956200009212],1,[2.451928800001042],[2.451933200005442],4,9,57,5,457.8201623999921,,457.80709399998887,457.8201623999921,457.92035639999085,458.8203017999913,458.8203017999913,458.9900537999929,space,0.1523320000123931,None,458.9905172999861,459.703019666664,460.0201124999876,460.00355569999374,460.0038916999911,460.0201124999876,460.0201124999876,0.00034479999158065766,460.0201124999876,462.4726077999949,140,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.467956200009212],1,[2.451928800001042],[2.451933200005442],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,58,10,4,space,0.4856356000091182,None,150,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.9512103000015486],1,[2.935575300012715],[2.935579700002563],4,10,58,6,462.48713029999635,,462.4728286999889,462.48713029999635,462.5862880999921,463.4870635999978,463.4870635999978,463.98937619999924,space,0.4856356000091182,None,463.9897997999942,464.10298946666103,464.4196723999921,464.4034901999985,464.4038414999959,464.4196723999921,464.4196723999921,0.0003584000078262761,464.4196723999921,467.3557599999913,150,[0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[2.9512103000015486],1,[2.935575300012715],[2.935579700002563],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
